,AccountID,ActiveTime,ActiveTraderID,ActiveUserID,BranchID,BrokerID,BrokerOrderSeq,BusinessUnit,CancelTime,ClearingPartID,ClientID,CombHedgeFlag,CombOffsetFlag,ContingentCondition,CurrencyID,Direction,ExchangeID,ExchangeInstID,ForceCloseReason,FrontID,GTDDate,IPAddress,InsertDate,InsertTime,InstallID,InstrumentID,InvestUnitID,InvestorID,IsAutoSuspend,IsSwapOrder,LimitPrice,MacAddress,MinVolume,NotifySequence,OperatorID,OrderLocalID,OrderPriceType,OrderRef,OrderSource,OrderStatus,OrderSubmitStatus,OrderSysID,OrderType,ParticipantID,ReceiveLocalTime,RelativeOrderSysID,RequestID,SequenceNo,SessionID,SettlementID,StatusMsg,StopPrice,StrategyID,SuspendTime,TimeCondition,TraderID,TradingDay,UpdateTime,UserForceClose,UserID,UserProductInfo,VolumeCondition,VolumeTotal,VolumeTotalOriginal,VolumeTraded,ZCETotalTradedVolume
0,,,,,,9999,27694.0,9999cac,,,9999063802,1,4,1,,0,SHFE,ru1709,0,1.0,,,20170414,21:51:44,1.0,ru1709,,063802,0.0,0.0,14995.0,,1.0,0.0,1601,       28886,2,100004206401,0,a,0,,0,9999,2017-04-17 10:06:16 720733,,0.0,0.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
1,,,,,,9999,27694.0,9999cac,,,9999063802,1,4,1,,0,SHFE,ru1709,0,1.0,,,20170414,21:51:44,1.0,ru1709,,063802,0.0,0.0,14995.0,,1.0,0.0,1601,       28886,2,100004206401,0,a,0,       24337,0,9999,2017-04-17 10:06:16 721736,,0.0,45566.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
2,,,,,,9999,27694.0,9999cac,,,9999063802,1,4,1,,0,SHFE,ru1709,0,1.0,,,20170414,21:51:44,1.0,ru1709,,063802,0.0,0.0,14995.0,,1.0,0.0,1601,       28886,2,100004206401,0,0,0,       24337,0,9999,2017-04-17 10:06:16 721736,,0.0,45566.0,-1050959008.0,1.0,全部成交报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,0.0,2.0,2.0,0.0
3,,,,,,9999,27695.0,9999cac,,,9999063802,1,4,1,,1,SHFE,ru1705,0,1.0,,,20170414,21:51:44,1.0,ru1705,,063802,0.0,0.0,14425.0,,1.0,0.0,1601,       28887,2,100004206501,0,a,0,,0,9999,2017-04-17 10:06:16 722744,,0.0,0.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
4,,,,,,9999,27695.0,9999cac,,,9999063802,1,4,1,,1,SHFE,ru1705,0,1.0,,,20170414,21:51:44,1.0,ru1705,,063802,0.0,0.0,14425.0,,1.0,0.0,1601,       28887,2,100004206501,0,a,0,       24338,0,9999,2017-04-17 10:06:16 722744,,0.0,45568.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
5,,,,,,9999,27695.0,9999cac,,,9999063802,1,4,1,,1,SHFE,ru1705,0,1.0,,,20170414,21:51:44,1.0,ru1705,,063802,0.0,0.0,14425.0,,1.0,0.0,1601,       28887,2,100004206501,0,0,0,       24338,0,9999,2017-04-17 10:06:16 722744,,0.0,45568.0,-1050959008.0,1.0,全部成交报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,0.0,2.0,2.0,0.0
6,,,,,,9999,27697.0,9999cac,,,9999063802,1,4,1,,0,SHFE,ru1709,0,1.0,,,20170414,21:51:44,1.0,ru1709,,063802,0.0,0.0,14995.0,,1.0,0.0,1601,       28888,2,100004206601,0,a,0,,0,9999,2017-04-17 10:06:16 723740,,0.0,0.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
7,,,,,,9999,27697.0,9999cac,,,9999063802,1,4,1,,0,SHFE,ru1709,0,1.0,,,20170414,21:51:45,1.0,ru1709,,063802,0.0,0.0,14995.0,,1.0,0.0,1601,       28888,2,100004206601,0,a,0,       24339,0,9999,2017-04-17 10:06:16 723740,,0.0,45570.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
8,,,,,,9999,27697.0,9999cac,,,9999063802,1,4,1,,0,SHFE,ru1709,0,1.0,,,20170414,21:51:45,1.0,ru1709,,063802,0.0,0.0,14995.0,,1.0,0.0,1601,       28888,2,100004206601,0,0,0,       24339,0,9999,2017-04-17 10:06:16 723740,,0.0,45570.0,-1050959008.0,1.0,全部成交报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,0.0,2.0,2.0,0.0
9,,,,,,9999,27698.0,9999cac,,,9999063802,1,4,1,,1,SHFE,ru1705,0,1.0,,,20170414,21:51:44,1.0,ru1705,,063802,0.0,0.0,14425.0,,1.0,0.0,1601,       28889,2,100004206701,0,a,0,,0,9999,2017-04-17 10:06:16 724745,,0.0,0.0,-1050959008.0,1.0,报单已提交,0.0,01,,3,9999cac,20170417,,0.0,063802,,1,2.0,2.0,0.0,0.0
