,AccountID,ActiveTime,ActiveTraderID,ActiveUserID,BranchID,BrokerID,BrokerOrderSeq,BusinessUnit,CancelTime,ClearingPartID,ClientID,CombHedgeFlag,CombOffsetFlag,ContingentCondition,CurrencyID,Direction,ExchangeID,ExchangeInstID,ForceCloseReason,FrontID,GTDDate,IPAddress,InsertDate,InsertTime,InstallID,InstrumentID,InvestUnitID,InvestorID,IsAutoSuspend,IsSwapOrder,LimitPrice,MacAddress,MinVolume,NotifySequence,OperatorID,OrderLocalID,OrderPriceType,OrderRef,OrderSource,OrderStatus,OrderSubmitStatus,OrderSysID,OrderType,ParticipantID,ReceiveLocalTime,RelativeOrderSysID,RequestID,SequenceNo,SessionID,SettlementID,StatusMsg,StopPrice,StrategyID,SuspendTime,TimeCondition,TraderID,TradingDay,UpdateTime,UserForceClose,UserID,UserProductInfo,VolumeCondition,VolumeTotal,VolumeTotalOriginal,VolumeTraded,ZCETotalTradedVolume
0,,,,,,9999,190808.0,9999cac,,,9999063802,1,0,1,,1,SHFE,bu1706,0,1.0,,,20170424,11:08:16,1.0,bu1706,,063802,0.0,0.0,2460.0,,1.0,0.0,1601,      173455,2,100000001102,0,a,0,,0,9999,2017-04-24 14:14:32 908553,,0.0,0.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
1,,,,,,9999,190808.0,9999cac,,,9999063802,1,0,1,,1,SHFE,bu1706,0,1.0,,,20170424,11:08:16,1.0,bu1706,,063802,0.0,0.0,2460.0,,1.0,0.0,1601,      173455,2,100000001102,0,a,0,      169256,0,9999,2017-04-24 14:14:32 909554,,0.0,256824.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
2,,,,,,9999,190808.0,9999cac,,,9999063802,1,0,1,,1,SHFE,bu1706,0,1.0,,,20170424,11:08:16,1.0,bu1706,,063802,0.0,0.0,2460.0,,1.0,0.0,1601,      173455,2,100000001102,0,0,0,      169256,0,9999,2017-04-24 14:14:32 909554,,0.0,256824.0,1230960042.0,1.0,全部成交报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,0.0,1.0,1.0,0.0
3,,,,,,9999,190809.0,9999cac,,,9999063802,1,0,1,,0,SHFE,bu1709,0,1.0,,,20170424,11:08:16,1.0,bu1709,,063802,0.0,0.0,2552.0,,1.0,0.0,1601,      173456,2,100000001202,0,a,0,,0,9999,2017-04-24 14:14:32 910554,,0.0,0.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
4,,,,,,9999,190809.0,9999cac,,,9999063802,1,0,1,,0,SHFE,bu1709,0,1.0,,,20170424,11:08:16,1.0,bu1709,,063802,0.0,0.0,2552.0,,1.0,0.0,1601,      173456,2,100000001202,0,a,0,      169257,0,9999,2017-04-24 14:14:32 910554,,0.0,256826.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
5,,,,,,9999,190809.0,9999cac,,,9999063802,1,0,1,,0,SHFE,bu1709,0,1.0,,,20170424,11:08:16,1.0,bu1709,,063802,0.0,0.0,2552.0,,1.0,0.0,1601,      173456,2,100000001202,0,0,0,      169257,0,9999,2017-04-24 14:14:32 910554,,0.0,256826.0,1230960042.0,1.0,全部成交报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,0.0,1.0,1.0,0.0
6,,,,,,9999,190814.0,9999cac,,,9999063802,1,3,1,,0,SHFE,bu1706,0,1.0,,,20170424,11:08:16,1.0,bu1706,,063802,0.0,0.0,2462.0,,1.0,0.0,1601,      173459,2,100000001302,0,a,0,,0,9999,2017-04-24 14:14:32 912561,,0.0,0.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
7,,,,,,9999,190814.0,9999cac,,,9999063802,1,3,1,,0,SHFE,bu1706,0,1.0,,,20170424,11:08:16,1.0,bu1706,,063802,0.0,0.0,2462.0,,1.0,0.0,1601,      173459,2,100000001302,0,a,0,      169260,0,9999,2017-04-24 14:14:32 912561,,0.0,256831.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
8,,,,,,9999,190814.0,9999cac,,,9999063802,1,3,1,,0,SHFE,bu1706,0,1.0,,,20170424,11:08:16,1.0,bu1706,,063802,0.0,0.0,2462.0,,1.0,0.0,1601,      173459,2,100000001302,0,0,0,      169260,0,9999,2017-04-24 14:14:32 912561,,0.0,256831.0,1230960042.0,1.0,全部成交报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,0.0,1.0,1.0,0.0
9,,,,,,9999,190815.0,9999cac,,,9999063802,1,3,1,,1,SHFE,bu1709,0,1.0,,,20170424,11:08:16,1.0,bu1709,,063802,0.0,0.0,2550.0,,1.0,0.0,1601,      173460,2,100000001402,0,a,0,,0,9999,2017-04-24 14:14:32 913563,,0.0,0.0,1230960042.0,1.0,报单已提交,0.0,02,,3,9999cac,20170424,,0.0,063802,,1,1.0,1.0,0.0,0.0
