,CombinationType,CreateDate,DeliveryMonth,DeliveryYear,EndDelivDate,ExchangeID,ExchangeInstID,ExpireDate,InstLifePhase,InstrumentID,InstrumentName,IsTrading,LongMarginRatio,MaxLimitOrderVolume,MaxMarginSideAlgorithm,MaxMarketOrderVolume,MinLimitOrderVolume,MinMarketOrderVolume,OpenDate,OptionsType,PositionDateType,PositionType,PriceTick,ProductClass,ProductID,ShortMarginRatio,StartDelivDate,StrikePrice,UnderlyingInstrID,UnderlyingMultiple,VolumeMultiple
143,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'wr1704',b'20170417',b'1',b'wr1704',b'\xcf\xdf\xb2\xc41704',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170418',0.0,b'',0.0,10.0
144,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'wr1705',b'20170515',b'1',b'wr1705',b'\xcf\xdf\xb2\xc41705',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
145,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'wr1706',b'20170615',b'1',b'wr1706',b'\xcf\xdf\xb2\xc41706',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
146,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'wr1707',b'20170717',b'1',b'wr1707',b'\xcf\xdf\xb2\xc41707',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
147,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'wr1708',b'20170815',b'1',b'wr1708',b'\xcf\xdf\xb2\xc41708',1.0,0.2,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170816',0.0,b'',0.0,10.0
148,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'wr1709',b'20170915',b'1',b'wr1709',b'\xcf\xdf\xb2\xc41709',1.0,0.2,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170918',0.0,b'',0.0,10.0
149,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'zn1610',b'20161017',b'1',b'zn1610',b'\xd0\xbf1610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
150,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'zn1611',b'20161115',b'1',b'zn1611',b'\xd0\xbf1611',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
151,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'zn1612',b'20161215',b'1',b'zn1612',b'\xd0\xbf1612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
152,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'zn1701',b'20170116',b'1',b'zn1701',b'\xd0\xbf1701',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
153,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'zn1702',b'20170215',b'1',b'zn1702',b'\xd0\xbf1702',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
154,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'zn1703',b'20170315',b'1',b'zn1703',b'\xd0\xbf1703',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
155,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'zn1704',b'20170417',b'1',b'zn1704',b'\xd0\xbf1704',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
156,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'zn1705',b'20170515',b'1',b'zn1705',b'\xd0\xbf1705',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
157,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'zn1706',b'20170615',b'1',b'zn1706',b'\xd0\xbf1706',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
158,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'zn1707',b'20170717',b'1',b'zn1707',b'\xd0\xbf1707',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
159,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'zn1708',b'20170815',b'1',b'zn1708',b'\xd0\xbf1708',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170816',0.0,b'',0.0,5.0
160,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'zn1709',b'20170915',b'1',b'zn1709',b'\xd0\xbf1709',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170918',0.0,b'',0.0,5.0
161,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'ag1610',b'20161017',b'1',b'ag1610',b'\xb0\xd7\xd2\xf81610',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
162,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'ag1611',b'20161115',b'1',b'ag1611',b'\xb0\xd7\xd2\xf81611',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
163,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'ag1612',b'20161215',b'1',b'ag1612',b'\xb0\xd7\xd2\xf81612',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
164,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'ag1701',b'20170116',b'1',b'ag1701',b'\xb0\xd7\xd2\xf81701',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
165,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'ag1702',b'20170215',b'1',b'ag1702',b'\xb0\xd7\xd2\xf81702',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
166,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'ag1703',b'20170315',b'1',b'ag1703',b'\xb0\xd7\xd2\xf81703',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
167,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'ag1704',b'20170417',b'1',b'ag1704',b'\xb0\xd7\xd2\xf81704',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
168,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'ag1705',b'20170515',b'1',b'ag1705',b'\xb0\xd7\xd2\xf81705',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
169,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'ag1706',b'20170615',b'1',b'ag1706',b'\xb0\xd7\xd2\xf81706',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
170,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'ag1707',b'20170717',b'1',b'ag1707',b'\xb0\xd7\xd2\xf81707',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,15.0
171,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'ag1708',b'20170815',b'1',b'ag1708',b'\xb0\xd7\xd2\xf81708',1.0,0.08,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170816',0.0,b'',0.0,15.0
172,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'ag1709',b'20170915',b'1',b'ag1709',b'\xb0\xd7\xd2\xf81709',1.0,0.08,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',1.0,b'1',b'ag',0.08,b'20170918',0.0,b'',0.0,15.0
173,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'al1610',b'20161017',b'1',b'al1610',b'\xc2\xc11610',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
174,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'al1611',b'20161115',b'1',b'al1611',b'\xc2\xc11611',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
175,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'al1612',b'20161215',b'1',b'al1612',b'\xc2\xc11612',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
176,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'al1701',b'20170116',b'1',b'al1701',b'\xc2\xc11701',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
177,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'al1702',b'20170215',b'1',b'al1702',b'\xc2\xc11702',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
178,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'al1703',b'20170315',b'1',b'al1703',b'\xc2\xc11703',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
179,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'al1704',b'20170417',b'1',b'al1704',b'\xc2\xc11704',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
180,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'al1705',b'20170515',b'1',b'al1705',b'\xc2\xc11705',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
181,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'al1706',b'20170615',b'1',b'al1706',b'\xc2\xc11706',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
182,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'al1707',b'20170717',b'1',b'al1707',b'\xc2\xc11707',1.0,0.05,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
183,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'al1708',b'20170815',b'1',b'al1708',b'\xc2\xc11708',1.0,0.05,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170816',0.0,b'',0.0,5.0
184,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'al1709',b'20170915',b'1',b'al1709',b'\xc2\xc11709',1.0,0.05,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',5.0,b'1',b'al',0.05,b'20170918',0.0,b'',0.0,5.0
185,b'0',b'20150902',10.0,2016.0,b'20161019',b'SHFE',b'au1610',b'20161017',b'1',b'au1610',b'\xbb\xc6\xbd\xf01610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,1000.0
186,b'0',b'20160714',11.0,2016.0,b'20161122',b'SHFE',b'au1611',b'20161115',b'1',b'au1611',b'\xbb\xc6\xbd\xf01611',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20161116',0.0,b'',0.0,1000.0
187,b'0',b'20151106',12.0,2016.0,b'20161219',b'SHFE',b'au1612',b'20161215',b'1',b'au1612',b'\xbb\xc6\xbd\xf01612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,1000.0
188,b'0',b'20160105',2.0,2017.0,b'20170220',b'SHFE',b'au1702',b'20170215',b'1',b'au1702',b'\xbb\xc6\xbd\xf01702',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,1000.0
189,b'0',b'20160303',4.0,2017.0,b'20170419',b'SHFE',b'au1704',b'20170417',b'1',b'au1704',b'\xbb\xc6\xbd\xf01704',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,1000.0
190,b'0',b'20160506',6.0,2017.0,b'20170619',b'SHFE',b'au1706',b'20170615',b'1',b'au1706',b'\xbb\xc6\xbd\xf01706',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,1000.0
191,b'0',b'20160705',8.0,2017.0,b'20170817',b'SHFE',b'au1708',b'20170815',b'1',b'au1708',b'\xbb\xc6\xbd\xf01708',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20170816',1.7976931348623157e+308,b'',1.7976931348623157e+308,1000.0
192,b'0',b'20160816',10.0,2017.0,b'20171023',b'SHFE',b'au1710',b'20171016',b'1',b'au1710',b'\xbb\xc6\xbd\xf01710',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',0.05,b'1',b'au',0.06,b'20171017',0.0,b'',0.0,1000.0
193,b'0',b'20160407',10.0,2016.0,b'20161019',b'SHFE',b'bu1610',b'20161017',b'1',b'bu1610',b'\xc1\xa4\xc7\xe01610',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
194,b'0',b'20160506',11.0,2016.0,b'20161117',b'SHFE',b'bu1611',b'20161115',b'1',b'bu1611',b'\xc1\xa4\xc7\xe01611',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
195,b'0',b'20141203',12.0,2016.0,b'20161216',b'SHFE',b'bu1612',b'20161215',b'1',b'bu1612',b'\xc1\xa4\xc7\xe01612',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20141216',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20161215',1.7976931348623157e+308,b'',1.0,10.0
196,b'0',b'20160705',1.0,2017.0,b'20170118',b'SHFE',b'bu1701',b'20170116',b'1',b'bu1701',b'\xc1\xa4\xc7\xe01701',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
197,b'0',b'20160714',2.0,2017.0,b'20170222',b'SHFE',b'bu1702',b'20170215',b'1',b'bu1702',b'\xc1\xa4\xc7\xe01702',1.0,0.06999999999999999,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170216',0.0,b'',0.0,10.0
198,b'0',b'20150305',3.0,2017.0,b'20170316',b'SHFE',b'bu1703',b'20170315',b'1',b'bu1703',b'\xc1\xa4\xc7\xe01703',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150317',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170315',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
199,b'0',b'20150605',6.0,2017.0,b'20170619',b'SHFE',b'bu1706',b'20170615',b'1',b'bu1706',b'\xc1\xa4\xc7\xe01706',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150616',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170616',0.0,b'',0.0,10.0
200,b'0',b'20150902',9.0,2017.0,b'20170919',b'SHFE',b'bu1709',b'20170915',b'1',b'bu1709',b'\xc1\xa4\xc7\xe01709',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20150916',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20170918',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
201,b'0',b'20151207',12.0,2017.0,b'20171219',b'SHFE',b'bu1712',b'20171215',b'1',b'bu1712',b'\xc1\xa4\xc7\xe01712',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20171218',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
202,b'0',b'20160303',3.0,2018.0,b'20180319',b'SHFE',b'bu1803',b'20180315',b'1',b'bu1803',b'\xc1\xa4\xc7\xe01803',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20180316',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
203,b'0',b'20160603',6.0,2018.0,b'20180619',b'SHFE',b'bu1806',b'20180615',b'1',b'bu1806',b'\xc1\xa4\xc7\xe01806',1.0,0.06999999999999999,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20180618',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
204,b'0',b'20160816',9.0,2018.0,b'20180924',b'SHFE',b'bu1809',b'20180917',b'1',b'bu1809',b'\xc1\xa4\xc7\xe01809',1.0,0.06999999999999999,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',2.0,b'1',b'bu',0.06999999999999999,b'20180918',0.0,b'',0.0,10.0
205,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'cu1610',b'20161017',b'1',b'cu1610',b'\xcd\xad1610',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
206,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'cu1611',b'20161115',b'1',b'cu1611',b'\xcd\xad1611',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
207,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'cu1612',b'20161215',b'1',b'cu1612',b'\xcd\xad1612',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
208,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'cu1701',b'20170116',b'1',b'cu1701',b'\xcd\xad1701',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
209,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'cu1702',b'20170215',b'1',b'cu1702',b'\xcd\xad1702',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
210,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'cu1703',b'20170315',b'1',b'cu1703',b'\xcd\xad1703',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
211,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'cu1704',b'20170417',b'1',b'cu1704',b'\xcd\xad1704',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
212,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'cu1705',b'20170515',b'1',b'cu1705',b'\xcd\xad1705',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
213,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'cu1706',b'20170615',b'1',b'cu1706',b'\xcd\xad1706',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
214,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'cu1707',b'20170717',b'1',b'cu1707',b'\xcd\xad1707',1.0,0.08,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
215,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'cu1708',b'20170815',b'1',b'cu1708',b'\xcd\xad1708',1.0,0.08,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170816',0.0,b'',0.0,5.0
216,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'cu1709',b'20170915',b'1',b'cu1709',b'\xcd\xad1709',1.0,0.08,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',10.0,b'1',b'cu',0.08,b'20170918',0.0,b'',0.0,5.0
217,b'0',b'20151008',11.0,2016.0,b'20161102',b'SHFE',b'fu1611',b'20161031',b'1',b'fu1611',b'\xc8\xbc\xc1\xcf\xd3\xcd1611',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151102',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20161101',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
218,b'0',b'20151106',12.0,2016.0,b'20161202',b'SHFE',b'fu1612',b'20161130',b'1',b'fu1612',b'\xc8\xbc\xc1\xcf\xd3\xcd1612',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151201',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20161201',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
219,b'0',b'20160105',2.0,2017.0,b'20170202',b'SHFE',b'fu1702',b'20170131',b'1',b'fu1702',b'\xc8\xbc\xc1\xcf\xd3\xcd1702',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160201',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170201',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
220,b'0',b'20160202',3.0,2017.0,b'20170302',b'SHFE',b'fu1703',b'20170228',b'1',b'fu1703',b'\xc8\xbc\xc1\xcf\xd3\xcd1703',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160301',b'\x00',b'1',b'2',1.0,b'1',b'fu',0.2,b'20170301',1.7976931348623157e+308,b'',1.7976931348623157e+308,50.0
